date,frame,position,pot,age,diversity,genotype,old_genotype,location,depth_seed,stem,dead,tot_height,grn_height,bas_width,mid_width,flower,cut,dna,allomet,allom_wt,notes,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,22,0,30.2,30.2,3.86,3.06,0,0,NA,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,23,0,46.6,46.6,4.01,2.93,0,0,NA,2,,twist,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,24,0,30.3,12.3,3.15,3.09,0,0,NA,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,25,0,50.5,50.5,4.23,2.91,0,0,1,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,26,0,47.2,47.2,3.41,3.01,1,0,NA,3,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,27,0,33.9,8.8,3.12,2.62,0,0,NA,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,28,0,27.7,27.7,3.6,2.63,1,0,NA,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,29,0,50.3,46.5,3.53,2.77,0,0,NA,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,30,0,50.4,50.4,3.79,2.97,1,0,NA,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,31,0,48,46.5,2.94,2.66,0,0,NA,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,32,0,39.2,13.5,3.03,2.64,0,0,NA,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,33,0,47.9,36.7,3.08,2.53,0,0,NA,4,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,34,0,45.7,45.7,3.49,3.07,0,0,1,NA,,twist,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,35,0,50.3,49,3.71,3.02,0,0,1,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,36,0,45.7,45.7,3.46,2.82,0,0,1,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,37,0,30.9,25.4,2.29,2.17,0,0,NA,5,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,38,0,20.8,20.8,2.92,2.54,0,0,NA,NA,,twist,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,39,0,29.3,29.3,3.16,2.34,0,0,NA,NA,,twist,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,40,0,32.9,32.9,3.76,2.54,0,0,NA,NA,,,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,41,0,49.7,49.7,2.94,2.52,0,0,NA,NA,,twist,
212,2,10,88,ancestral,mono,134,S1CSJ,sellman,15.25,42,0,41.4,39.9,2,1.74,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,1,0,53,53,3.59,2.75,0,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,2,0,53.1,53.1,3.73,2.95,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,3,0,57.5,55.5,3.28,3.04,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,4,0,44.8,35.7,2.78,2.63,0,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,5,0,14.3,14.3,3.5,2.11,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,6,0,54.2,54.2,4.65,3.24,1,0,NA,NA,,twist,
212,2,11,72,modern,mono,139,C3AS,corn,0,7,0,27.8,27.8,4.62,3.18,1,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,8,0,53.2,51.8,3.25,3,0,0,NA,1,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,9,0,55.3,55.3,4.01,3.4,0,0,NA,2,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,10,0,44.1,43.5,3.17,2.88,0,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,11,0,58.4,58.4,3.43,2.68,0,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,12,0,54.9,53.8,3,2.75,0,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,13,0,38.5,32,3.2,3.01,0,2,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,14,0,65.5,65.5,4.44,3.51,0,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,15,0,43.4,42.4,3.4,2.37,0,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,16,0,51.1,47.8,3.91,3.41,0,2,NA,NA,,broken,
212,2,11,72,modern,mono,139,C3AS,corn,0,17,0,37.3,37.3,4.36,2.79,1,0,NA,3,,twist,
212,2,11,72,modern,mono,139,C3AS,corn,0,18,0,45.3,45.3,5.9,5.09,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,19,0,61.5,61.5,3.01,2.9,0,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,20,0,62.4,60.7,3.54,3.34,0,0,NA,4,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,21,0,46.3,43.6,3.57,2.83,0,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,22,0,59.9,59.9,4.6,3.85,1,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,23,0,56.2,56.2,3.89,2.86,1,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,24,0,45.5,44,3.61,3.02,0,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,25,0,60.1,57.5,4.87,4.06,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,26,0,54.2,54.2,4.44,3.91,1,0,1,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,27,0,6,6,2.43,1.75,0,0,NA,5,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,28,0,55.2,55.2,3.83,3.31,1,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,29,0,41.9,41.9,3.79,3.1,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,30,0,44,42.9,2.4,1.95,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,31,0,3.5,3.5,1.89,1.36,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,32,0,4,4,2.75,1.79,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,33,0,10,10,2.67,2.55,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,34,0,5.8,5.8,2.79,2.33,0,0,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,35,0,38,38,3.71,3.2,0,0,NA,NA,,twist,
212,2,11,72,modern,mono,139,C3AS,corn,0,1,1,33.3,NA,NA,NA,NA,NA,NA,NA,,,
212,2,11,72,modern,mono,139,C3AS,corn,0,2,1,12.1,NA,NA,NA,NA,NA,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,1,0,60.8,60.8,2.71,2.64,0,0,NA,1,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,2,0,45.3,45.3,4.41,3.47,1,0,1,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,3,0,43.5,43.5,3.81,3.37,1,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,4,0,34.1,34.1,4.03,3.03,0,0,NA,2,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,5,0,61.2,59.7,3.97,3.53,0,0,1,NA,,twist,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,6,0,56.5,54.6,3.27,2.46,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,7,0,39.5,38.3,2.97,2.37,0,0,1,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,8,0,44.6,43.5,3.26,2.57,1,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,9,0,39,39,2.81,2.11,0,0,NA,3,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,10,0,38.3,38.3,4.28,3.23,1,0,1,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,11,0,34.7,32.4,2.47,2.23,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,12,0,62.8,61.6,4.83,3.87,1,0,1,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,13,0,37,37,3.71,2.87,0,0,1,NA,,twist,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,14,0,48,45.6,3.42,2.78,1,0,1,NA,,twist,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,15,0,55.3,53.2,3.59,3.1,0,0,1,NA,,                ,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,16,0,57.2,56.4,4.11,3.31,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,17,0,58.3,58.3,4.37,3.64,1,0,NA,4,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,18,0,34.9,34.9,2.87,2.75,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,19,0,50.5,49.6,3.38,2.91,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,20,0,39.8,38.7,3.36,2.97,0,0,1,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,21,0,62.1,62.1,3.44,3.17,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,22,0,46.7,46.7,3.03,2.69,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,23,0,48.6,47.7,3.93,3.7,0,0,1,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,24,0,61.4,60.5,4.87,3.23,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,25,0,51.8,51.8,3.47,3.15,1,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,26,0,43.1,41.5,3.03,2.9,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,27,0,46.2,46.2,3.86,3.65,0,0,1,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,28,0,32.2,32.2,3.3,2.84,0,0,NA,5,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,29,0,42.7,40.9,3.72,3.16,0,0,1,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,30,0,55.7,54.6,4.23,3.7,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,31,0,4.7,4.7,1.47,1.08,0,0,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,1,1,25.5,NA,NA,NA,NA,NA,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,2,1,9.2,NA,NA,NA,NA,NA,NA,NA,,,
213,2,12,8,ancestral,poly,NA,NA,NA,NA,3,1,10.3,NA,NA,NA,NA,NA,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,1,0,45.6,45.6,2.72,2.46,0,0,NA,NA,,twist,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,2,0,54.5,54.5,3.36,2.96,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,3,0,50.8,50.8,2.88,2.81,0,0,1,NA,,twist,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,4,0,36.3,4.6,2.68,2.43,0,0,1,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,5,0,57.8,56.5,3.81,3.1,0,0,NA,NA,,twist,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,6,0,34.4,33.4,2.14,2.09,0,0,1,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,7,0,40.1,40.1,3.44,2.67,0,0,1,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,8,0,54.5,53.9,3.99,3.15,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,9,0,60.1,59.2,4.5,3.43,1,0,1,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,10,0,41.8,41.8,2.52,2.05,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,11,0,49.8,48.8,2.93,2.46,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,12,0,57.4,55.6,4.07,3.37,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,13,0,31.1,31.1,3.33,2.87,0,0,1,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,14,0,31.8,31.8,3.56,3.04,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,15,0,39.4,39.4,3.7,3.53,0,0,1,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,16,0,54.7,54.7,3.9,3.55,0,0,1,NA,,twist,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,17,0,3.9,3.9,1.78,1.11,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,18,0,25.4,25.4,3.57,3.39,0,0,NA,1,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,19,0,57.4,57.4,3.75,3.55,0,0,1,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,20,0,27,27,2.85,2.54,0,0,1,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,21,0,41.3,34.9,2.95,2.5,0,0,NA,2,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,22,0,14,14,3.09,3.07,0,0,NA,3,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,23,0,48.3,48.3,4.38,3.86,0,0,1,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,24,0,26.8,26.8,3.49,3.02,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,25,0,40,40,3.33,2.85,0,0,1,NA,,twist,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,26,0,60.6,60.6,4.15,3.17,0,0,NA,4,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,27,0,56.2,55.2,3.37,2.86,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,28,0,40.9,35.6,2.61,2.11,0,0,NA,5,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,29,0,43.7,43.7,2.58,2.52,0,0,NA,NA,,twist,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,30,0,54.1,54.1,4.37,3.73,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,31,0,40.4,40.4,4.05,3.52,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,32,0,5.5,5.5,2.5,1.26,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,33,0,3.9,3.9,1.75,1.42,0,0,NA,NA,,,
213,2,13,74,ancestral,mono,137,C1BN,corn,9.5,1,1,33.5,NA,NA,NA,NA,NA,NA,NA,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,1,0,17.9,17.9,3.23,2.61,0,0,NA,NA,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,2,0,48.2,46.6,2.98,2.53,0,0,1,NA,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,3,0,53.7,45.6,4.21,3.35,0,0,NA,NA,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,4,0,55.6,54.5,4.36,3.3,0,0,NA,NA,,twist,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,5,0,56,56,3.93,3.01,0,0,1,NA,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,6,0,48,48,3.54,3.31,0,0,NA,NA,,twist,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,7,0,53,53,3.85,3.3,0,0,1,NA,,twist,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,8,0,11.9,11.9,2.7,2.57,0,0,NA,NA,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,9,0,53.2,53.2,3.97,3.26,0,0,NA,1,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,10,0,46.2,44.2,3.6,3.4,0,0,1,NA,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,11,0,63.9,62.6,4.23,3.42,1,0,NA,2,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,12,0,56.3,55.3,3.98,3.57,0,0,NA,3,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,13,0,57.4,57.4,2.93,2.74,0,0,NA,NA,,,
213,2,14,1,ancestral,poly,NA,NA,NA,NA,14,0,28,28,3.25,2.97,0,0,NA,NA,,twist,
